BIC,Container Size,In/Out Gate,Full / Empty,Container Status,Destination,Trucker ID,Pick-up Time
-42142659,40,GateOut,Full,IMPORT,92865,,
-1492293384,40,GateOut,Full,IMPORT,90707,,
866775481,40,GateOut,Full,IMPORT,90397,,
-985700157,20,GateOut,Full,IMPORT,90007,,
1045157090,40,GateOut,Full,IMPORT,91308,,
494292098,40,GateOut,Full,IMPORT,92347,,
-104018725,20,GateOut,Full,IMPORT,90247,,
-1036203157,40,GateOut,Full,IMPORT,92418,,
-1975946702,40,GateOut,Full,IMPORT,91729,,
-830110650,20,GateOut,Full,IMPORT,92546,,
-20288274,20,GateOut,Full,IMPORT,92410,,
593372008,40,GateOut,Full,IMPORT,91789,,
1852181825,40,GateOut,Full,IMPORT,92803,,
-789425640,40,GateOut,Full,IMPORT,92860,,
1723736151,40,GateOut,Full,IMPORT,91350,,
-1271373867,40,GateOut,Full,IMPORT,91334,,
1288159669,40,GateOut,Full,IMPORT,92623,,
-1432532665,40,GateOut,Full,IMPORT,92386,,
-1537795637,40,GateOut,Full,IMPORT,91729,,
55034174,20,GateOut,Full,IMPORT,92583,,
-908784017,45,GateOut,Full,IMPORT,90808,,
-83909535,40,GateOut,Full,IMPORT,92606,,
-1106671554,40,GateOut,Full,IMPORT,91207,,
967438876,40,GateOut,Full,IMPORT,93015,,
-698260921,40,GateOut,Full,IMPORT,92406,,
141808797,40,GateOut,Full,IMPORT,90631,,
1712021077,40,GateOut,Full,IMPORT,92282,,
-718136424,40,GateOut,Full,IMPORT,91762,,
-1703828080,40,GateOut,Full,IMPORT,93016,,
1058585989,40,GateOut,Full,IMPORT,91335,,
-807450640,40,GateOut,Full,IMPORT,91359,,
-2132027037,40,GateOut,Full,IMPORT,90745,,
-1636136186,40,GateOut,Full,IMPORT,92347,,
-199287076,40,GateOut,Full,IMPORT,92317,,
-1553499514,40,GateOut,Full,IMPORT,93032,,
1470648025,40,GateOut,Full,IMPORT,92812,,
-1042668056,40,GateOut,Full,IMPORT,91755,,
-396217945,40,GateOut,Full,IMPORT,92702,,
-686617755,20,GateOut,Full,IMPORT,92841,,
725574958,40,GateOut,Full,IMPORT,90888,,
-1420724741,40,GateOut,Full,IMPORT,90031,,
-22958164,45,GateOut,Full,IMPORT,91116,,
721804005,40,GateOut,Full,IMPORT,91784,,
-1272918298,40,GateOut,Full,IMPORT,91504,,
-1617764580,40,GateOut,Full,IMPORT,91401,,
-1491699279,40,GateOut,Full,IMPORT,92782,,
1051516294,40,GateOut,Full,IMPORT,92834,,
176480154,20,GateOut,Full,IMPORT,90401,,
-1110830957,40,GateOut,Full,IMPORT,92331,,
1873747645,40,GateOut,Full,IMPORT,91040,,
-1522865563,40,GateOut,Full,IMPORT,92385,,
1255567760,40,GateOut,Full,IMPORT,91304,,
2093657571,40,GateOut,Full,IMPORT,91358,,
-1879464657,20,GateOut,Full,IMPORT,91131,,
323194569,40,GateOut,Full,IMPORT,90239,,
818021428,40,GateOut,Full,IMPORT,92230,,
25626581,20,GateOut,Full,IMPORT,91326,,
-763735786,40,GateOut,Full,IMPORT,92203,,
1358030787,40,GateOut,Full,IMPORT,92404,,
-549332910,40,GateOut,Full,IMPORT,91226,,
-2064164472,40,GateOut,Full,IMPORT,91115,,
-1906279748,40,GateOut,Full,IMPORT,91615,,
-191508690,40,GateOut,Full,IMPORT,90746,,
-1436943188,40,GateOut,Full,IMPORT,90093,,
-2073158046,40,GateOut,Full,IMPORT,91766,,
1134496497,40,GateOut,Full,IMPORT,91011,,
-1288037330,40,GateOut,Full,IMPORT,90211,,
-1034270142,40,GateOut,Full,IMPORT,92386,,
-432322124,40,GateOut,Full,IMPORT,93062,,
-111812986,40,GateOut,Full,IMPORT,92704,,
-451654791,40,GateOut,Full,IMPORT,90054,,
1059265111,40,GateOut,Full,IMPORT,92807,,
51862929,40,GateOut,Full,IMPORT,90713,,
-879813567,40,GateOut,Full,IMPORT,91503,,
-613011286,20,GateOut,Full,IMPORT,90747,,
644936529,40,GateOut,Full,IMPORT,93543,,
795281288,40,GateOut,Full,IMPORT,93094,,
501419679,40,GateOut,Full,IMPORT,92292,,
1245731921,40,GateOut,Full,IMPORT,91523,,
932163145,40,GateOut,Full,IMPORT,92506,,
-2058769417,20,GateOut,Full,IMPORT,92702,,
-527192253,40,GateOut,Full,IMPORT,90397,,
-1342060327,40,GateOut,Full,IMPORT,91504,,
1958636955,40,GateOut,Full,IMPORT,90275,,
-230692959,45,GateOut,Full,IMPORT,91106,,
-931981408,40,GateOut,Full,IMPORT,90210,,
-1843056729,40,GateOut,Full,IMPORT,90660,,
934322082,20,GateOut,Full,IMPORT,91407,,
1340634081,45,GateOut,Full,IMPORT,92337,,
-151943333,40,GateOut,Full,IMPORT,90701,,
-1174922117,40,GateOut,Full,IMPORT,91342,,
2129759403,40,GateOut,Full,IMPORT,93590,,
2137372954,40,GateOut,Full,IMPORT,92262,,
-521361539,40,GateOut,Full,IMPORT,91396,,
-1076780732,40,GateOut,Full,IMPORT,91012,,
951545300,40,GateOut,Full,IMPORT,91221,,
72442294,40,GateOut,Full,IMPORT,90659,,
-570715555,40,GateOut,Full,IMPORT,90715,,
-1786818642,40,GateOut,Full,IMPORT,90006,,
-951283959,40,GateOut,Full,IMPORT,91775,,
542959627,20,GateOut,Full,IMPORT,91188,,
313539941,40,GateOut,Full,IMPORT,91123,,
86953966,20,GateOut,Full,IMPORT,90012,,
-1438693773,40,GateOut,Full,IMPORT,92264,,
-914979528,40,GateOut,Full,IMPORT,92201,,
1596128584,40,GateOut,Full,IMPORT,91776,,
-200977447,40,GateOut,Full,IMPORT,91009,,
-161798719,45,GateOut,Full,IMPORT,90733,,
1705005619,40,GateOut,Full,IMPORT,90082,,
-1551932099,20,GateOut,Full,IMPORT,92264,,
567939910,40,GateOut,Full,IMPORT,93599,,
455112399,40,GateOut,Full,IMPORT,91031,,
-1660861110,40,GateOut,Full,IMPORT,92567,,
467288968,20,GateOut,Full,IMPORT,91746,,
-361417314,40,GateOut,Full,IMPORT,90605,,
128777330,20,GateOut,Full,IMPORT,93535,,
1947919725,45,GateOut,Full,IMPORT,92255,,
4013011,40,GateOut,Full,IMPORT,92879,,
1488831149,20,GateOut,Full,IMPORT,91804,,
590778964,40,GateOut,Full,IMPORT,91745,,
-979438264,20,GateOut,Full,IMPORT,91357,,
1056147831,40,GateOut,Full,IMPORT,90278,,
-2133266195,40,GateOut,Full,IMPORT,92651,,
-314173058,20,GateOut,Full,IMPORT,90847,,
2014025905,40,GateOut,Full,IMPORT,91788,,
-1641454393,40,GateOut,Full,IMPORT,90680,,
-1636121069,40,GateOut,Full,IMPORT,91131,,
-1458212974,40,GateOut,Full,IMPORT,90001,,
638549550,20,GateOut,Full,IMPORT,90072,,
1926640169,40,GateOut,Full,IMPORT,92260,,
2019099448,40,GateOut,Full,IMPORT,91363,,
-2016425951,40,GateOut,Full,IMPORT,90211,,
472492774,40,GateOut,Full,IMPORT,90313,,
1858517623,40,GateOut,Full,IMPORT,91735,,
1112362036,40,GateOut,Full,IMPORT,91006,,
1474987851,40,GateOut,Full,IMPORT,91124,,
1795723545,40,GateOut,Full,IMPORT,92202,,
1410110757,40,GateOut,Full,IMPORT,92861,,
-1948092667,40,GateOut,Full,IMPORT,92563,,
2004192042,40,GateOut,Full,IMPORT,92837,,
-107139335,20,GateOut,Full,IMPORT,91321,,
-1421697713,40,GateOut,Full,IMPORT,93011,,
-254934042,40,GateOut,Full,IMPORT,92589,,
-809683595,40,GateOut,Full,IMPORT,92322,,
2125476344,40,GateOut,Full,IMPORT,90211,,
433795433,40,GateOut,Full,IMPORT,90055,,
1921911748,40,GateOut,Full,IMPORT,91709,,
1148111686,40,GateOut,Full,IMPORT,93044,,
-295059306,40,GateOut,Full,IMPORT,92607,,
-1369937979,40,GateOut,Full,IMPORT,92252,,
-1282478823,40,GateOut,Full,IMPORT,90063,,
-1666195526,40,GateOut,Full,IMPORT,90733,,
859926701,40,GateOut,Full,IMPORT,90290,,
-1200709270,40,GateOut,Full,IMPORT,91023,,
-1727167576,40,GateOut,Full,IMPORT,91788,,
-1457036918,20,GateOut,Full,IMPORT,92822,,
-1444981213,40,GateOut,Full,IMPORT,91341,,
-689990807,40,GateOut,Full,IMPORT,90094,,
-1746534965,40,GateOut,Full,IMPORT,90601,,
-270217440,40,GateOut,Full,IMPORT,91304,,
-1758992897,45,GateOut,Full,IMPORT,92799,,
-2056284721,40,GateOut,Full,IMPORT,90651,,
1571510210,40,GateOut,Full,IMPORT,92661,,
-1737447651,40,GateOut,Full,IMPORT,92305,,
1877215183,40,GateOut,Full,IMPORT,91316,,
2010017790,45,GateOut,Full,IMPORT,91385,,
1500923139,20,GateOut,Full,IMPORT,91740,,
-540206612,40,GateOut,Full,IMPORT,91764,,
2085949975,40,GateOut,Full,IMPORT,90002,,
-1890070046,40,GateOut,Full,IMPORT,90290,,
-1873603758,40,GateOut,Full,IMPORT,90054,,
-1665745966,40,GateOut,Full,IMPORT,90030,,
-677955952,40,GateOut,Full,IMPORT,92502,,
1330017959,40,GateOut,Full,IMPORT,91304,,
717571077,40,GateOut,Full,IMPORT,92530,,
-1118456666,40,GateOut,Full,IMPORT,92338,,
1197238571,40,GateOut,Full,IMPORT,91767,,
800424490,40,GateOut,Full,IMPORT,90309,,
1770308035,40,GateOut,Full,IMPORT,92698,,
1304203494,40,GateOut,Full,IMPORT,91007,,
1840262246,40,GateOut,Full,IMPORT,92350,,
1359086091,40,GateOut,Full,IMPORT,91206,,
-1288187525,40,GateOut,Full,IMPORT,92663,,
1399719554,45,GateOut,Full,IMPORT,92277,,
-1321184061,40,GateOut,Full,IMPORT,91007,,
-1710756405,40,GateOut,Full,IMPORT,90280,,
-448873319,40,GateOut,Full,IMPORT,91748,,
1732755907,40,GateOut,Full,IMPORT,90065,,
1385946247,40,GateOut,Full,IMPORT,90808,,
-1457986505,40,GateOut,Full,IMPORT,92310,,
1461570777,40,GateOut,Full,IMPORT,92615,,
946388722,20,GateOut,Full,IMPORT,92354,,
-839998721,40,GateOut,Full,IMPORT,90409,,
1869370662,40,GateOut,Full,IMPORT,92376,,
-158551640,40,GateOut,Full,IMPORT,90240,,
1935889147,40,GateOut,Full,IMPORT,92661,,
1494868011,40,GateOut,Full,IMPORT,92685,,
695379518,40,GateOut,Full,IMPORT,92521,,
-1724465837,40,GateOut,Full,IMPORT,90212,,
-10862789,40,GateOut,Full,IMPORT,92234,,
-1722184535,40,GateOut,Full,IMPORT,90307,,
1951566713,40,GateOut,Full,IMPORT,91331,,
1247762453,40,GateOut,Full,IMPORT,91407,,
1150082206,45,GateOut,Full,IMPORT,93009,,
472591461,20,GateOut,Full,IMPORT,92402,,
1191837855,40,GateOut,Full,IMPORT,92521,,
-171745145,40,GateOut,Full,IMPORT,92581,,
79576259,40,GateOut,Full,IMPORT,91319,,
109570612,20,GateOut,Full,IMPORT,92364,,
-1117157652,40,GateOut,Full,IMPORT,91745,,
-388742747,40,GateOut,Full,IMPORT,91104,,
-240738939,40,GateOut,Full,IMPORT,93536,,
-226742042,20,GateOut,Full,IMPORT,92881,,
-1574657467,40,GateOut,Full,IMPORT,90012,,
1094274585,40,GateOut,Full,IMPORT,90742,,
315191150,20,GateOut,Full,IMPORT,92677,,
-1131124909,40,GateOut,Full,IMPORT,91758,,
-694483885,40,GateOut,Full,IMPORT,91604,,
-1783839303,40,GateOut,Full,IMPORT,92674,,
-1795103618,40,GateOut,Full,IMPORT,93007,,
-1686670105,40,GateOut,Full,IMPORT,90079,,
783872925,40,GateOut,Full,IMPORT,90806,,
-2143124396,40,GateOut,Full,IMPORT,90659,,
66171803,40,GateOut,Full,IMPORT,90101,,
1857560897,40,GateOut,Full,IMPORT,91708,,
2049800163,40,GateOut,Full,IMPORT,91384,,
-1017762262,40,GateOut,Full,IMPORT,91326,,
719550787,40,GateOut,Full,IMPORT,90059,,
-1332832676,20,GateOut,Full,IMPORT,92725,,
-856057805,40,GateOut,Full,IMPORT,92507,,
1447014883,40,GateOut,Full,IMPORT,92307,,
305744672,45,GateOut,Full,IMPORT,90408,,
-1852149980,20,GateOut,Full,IMPORT,91708,,
-396290595,40,GateOut,Full,IMPORT,91358,,
1091659734,20,GateOut,Full,IMPORT,92678,,
-1406341873,40,GateOut,Full,IMPORT,90503,,
497023607,20,GateOut,Full,IMPORT,92711,,
603010600,40,GateOut,Full,IMPORT,92267,,
1386454712,40,GateOut,Full,IMPORT,90630,,
1116198669,40,GateOut,Full,IMPORT,92624,,
1366545298,40,GateOut,Full,IMPORT,90009,,
1159680421,40,GateOut,Full,IMPORT,92841,,
1045104322,40,GateOut,Full,IMPORT,92514,,
-1972867167,40,GateOut,Full,IMPORT,93024,,
15800984,40,GateOut,Full,IMPORT,93023,,
194095574,40,GateOut,Full,IMPORT,90251,,
1879735345,45,GateOut,Full,IMPORT,92398,,
1695479896,40,GateOut,Full,IMPORT,90051,,
2075414533,40,GateOut,Full,IMPORT,90020,,
1023022125,40,GateOut,Full,IMPORT,91607,,
-658342621,40,GateOut,Full,IMPORT,90080,,
552479605,40,GateOut,Full,IMPORT,92725,,
-159538611,40,GateOut,Full,IMPORT,90639,,
1321664907,53,GateOut,Full,IMPORT,91798,,
827724430,45,GateOut,Full,IMPORT,92653,,
-1845401807,40,GateOut,Full,IMPORT,90042,,
-472784981,20,GateOut,Full,IMPORT,91605,,
-1522896511,20,GateOut,Full,IMPORT,90101,,
-1557332106,40,GateOut,Full,IMPORT,90309,,
16371017,40,GateOut,Full,IMPORT,92838,,
1246286299,40,GateOut,Full,IMPORT,92885,,
-880106499,40,GateOut,Full,IMPORT,92201,,
223960615,40,GateOut,Full,IMPORT,91316,,
1412837669,40,GateOut,Full,IMPORT,91775,,
-1883525310,20,GateOut,Full,IMPORT,91609,,
188236893,40,GateOut,Full,IMPORT,92261,,
237808150,45,GateOut,Full,IMPORT,91470,,
1913808583,20,GateOut,Full,IMPORT,92882,,
1355498899,40,GateOut,Full,IMPORT,92657,,
-1255187308,40,GateOut,Full,IMPORT,91521,,
978558925,40,GateOut,Full,IMPORT,92307,,
549442321,40,GateOut,Full,IMPORT,91043,,
-1186837754,40,GateOut,Full,IMPORT,92548,,
463656395,20,GateOut,Full,IMPORT,93034,,
472804057,40,GateOut,Full,IMPORT,90025,,
-1892164163,40,GateOut,Full,IMPORT,90066,,
-1540328532,40,GateOut,Full,IMPORT,90813,,
-626466088,40,GateOut,Full,IMPORT,92352,,
270786941,40,GateOut,Full,IMPORT,91303,,
480831874,45,GateOut,Full,IMPORT,90622,,
903737573,40,GateOut,Full,IMPORT,91390,,
-1938457577,40,GateOut,Full,IMPORT,93099,,
-1648337965,40,GateOut,Full,IMPORT,92704,,
-741325355,20,GateOut,Full,IMPORT,92230,,
271797849,40,GateOut,Full,IMPORT,92825,,
-975856958,40,GateOut,Full,IMPORT,92693,,
-1434553768,45,GateOut,Full,IMPORT,91066,,
1744595380,40,GateOut,Full,IMPORT,91795,,
-590920967,20,GateOut,Full,IMPORT,92359,,
886580365,40,GateOut,Full,IMPORT,93591,,
594823740,40,GateOut,Full,IMPORT,92610,,
-1378866953,20,GateOut,Full,IMPORT,90084,,
-1205443842,40,GateOut,Full,IMPORT,92563,,
-292346306,40,GateOut,Full,IMPORT,92258,,
1974971510,40,GateOut,Full,IMPORT,91210,,
-1157006923,40,GateOut,Full,IMPORT,92841,,
-180768198,40,GateOut,Full,IMPORT,93023,,
-554021443,45,GateOut,Full,IMPORT,91380,,
228739395,40,GateOut,Full,IMPORT,91750,,
2016298200,40,GateOut,Full,IMPORT,91011,,
469822583,20,GateOut,Full,IMPORT,91731,,
807895554,20,GateOut,Full,IMPORT,91408,,
-2063423301,40,GateOut,Full,IMPORT,92334,,
-688427879,20,GateOut,Full,IMPORT,93062,,
1437249186,40,GateOut,Full,IMPORT,90067,,
-258342676,40,GateOut,Full,IMPORT,91372,,
-998539390,20,GateOut,Full,IMPORT,92359,,
-271793440,40,GateOut,Full,IMPORT,92210,,
-992425189,40,GateOut,Full,IMPORT,92323,,
-940046460,40,GateOut,Full,IMPORT,90096,,
1010006757,45,GateOut,Full,IMPORT,92648,,
1117207298,40,GateOut,Full,IMPORT,91331,,
-1974704528,40,GateOut,Full,IMPORT,90202,,
-688525662,40,GateOut,Full,IMPORT,92519,,
2090945582,40,GateOut,Full,IMPORT,90624,,
382373774,40,GateOut,Full,IMPORT,90058,,
300029727,40,GateOut,Full,IMPORT,90290,,
-1137079612,40,GateOut,Full,IMPORT,92557,,
626295923,40,GateOut,Full,IMPORT,91364,,
1029592894,20,GateOut,Full,IMPORT,90056,,
1198513146,40,GateOut,Full,IMPORT,90035,,
1664198946,40,GateOut,Full,IMPORT,90293,,
-942433787,40,GateOut,Full,IMPORT,91747,,
1286238320,40,GateOut,Full,IMPORT,91117,,
-888627098,40,GateOut,Full,IMPORT,91792,,
-384986454,45,GateOut,Full,IMPORT,91504,,
475469885,40,GateOut,Full,IMPORT,91801,,
838637727,45,GateOut,Full,IMPORT,90662,,
-927001123,40,GateOut,Full,IMPORT,92345,,
-2049327516,40,GateOut,Full,IMPORT,92403,,
-1060276779,40,GateOut,Full,IMPORT,92278,,
1592522881,40,GateOut,Full,IMPORT,90311,,
-1382632376,20,GateOut,Full,IMPORT,90248,,
1629925016,40,GateOut,Full,IMPORT,93510,,
474313455,40,GateOut,Full,IMPORT,90091,,
1552486326,53,GateOut,Full,IMPORT,92692,,
-1756553759,40,GateOut,Full,IMPORT,92697,,
1707749079,45,GateOut,Full,IMPORT,92278,,
1891935142,20,GateOut,Full,IMPORT,92711,,
-1467041104,40,GateOut,Full,IMPORT,92553,,
-1728878565,40,GateOut,Full,IMPORT,90659,,
969009201,40,GateOut,Full,IMPORT,91359,,
1944528137,40,GateOut,Full,IMPORT,91504,,
-1044732358,40,GateOut,Full,IMPORT,90834,,
-2069768190,20,GateOut,Full,IMPORT,90397,,
1267602962,40,GateOut,Full,IMPORT,91301,,
-808896336,40,GateOut,Full,IMPORT,90397,,
139456048,40,GateOut,Full,IMPORT,90239,,
2043812540,40,GateOut,Full,IMPORT,90062,,
-1472725813,40,GateOut,Full,IMPORT,91110,,
-2123395049,40,GateOut,Full,IMPORT,92313,,
-602606689,40,GateOut,Full,IMPORT,92515,,
534291869,40,GateOut,Full,IMPORT,92359,,
-421038978,40,GateOut,Full,IMPORT,91803,,
1379425818,40,GateOut,Full,IMPORT,91321,,
858739531,40,GateOut,Full,IMPORT,92899,,
681252982,40,GateOut,Full,IMPORT,92782,,
-77511139,40,GateOut,Full,IMPORT,91326,,
1049567169,40,GateOut,Full,IMPORT,91352,,
-513508757,40,GateOut,Full,IMPORT,92604,,
-935433932,40,GateOut,Full,IMPORT,90398,,
1588669217,40,GateOut,Full,IMPORT,90630,,
-2005265421,40,GateOut,Full,IMPORT,90801,,
1603195937,40,GateOut,Full,IMPORT,93558,,
-1624669458,40,GateOut,Full,IMPORT,92593,,
183732757,40,GateOut,Full,IMPORT,92866,,
1267825089,45,GateOut,Full,IMPORT,90245,,
1545081105,40,GateOut,Full,IMPORT,91406,,
544215591,40,GateOut,Full,IMPORT,91412,,
1278235240,40,GateOut,Full,IMPORT,90831,,
1203991077,40,GateOut,Full,IMPORT,92258,,
-2037566069,40,GateOut,Full,IMPORT,90808,,
-686432384,40,GateOut,Full,IMPORT,91114,,
1073485897,40,GateOut,Full,IMPORT,92661,,
1537892173,40,GateOut,Full,IMPORT,91129,,
1827726839,45,GateOut,Full,IMPORT,91792,,
-1203115097,40,GateOut,Full,IMPORT,90637,,
-1601795425,40,GateOut,Full,IMPORT,92604,,
-1136064104,40,GateOut,Full,IMPORT,91784,,
-1156574191,40,GateOut,Full,IMPORT,91789,,
-1587467565,40,GateOut,Full,IMPORT,91714,,
-978133671,20,GateOut,Full,IMPORT,92331,,
1454808155,40,GateOut,Full,IMPORT,91773,,
-1364621375,40,GateOut,Full,IMPORT,93062,,
370122635,40,GateOut,Full,IMPORT,90848,,
1228646453,40,GateOut,Full,IMPORT,91899,,
-337404278,40,GateOut,Full,IMPORT,90250,,
1012749648,40,GateOut,Full,IMPORT,91412,,
1980669211,40,GateOut,Full,IMPORT,91606,,
2044911011,40,GateOut,Full,IMPORT,92592,,
-736262557,40,GateOut,Full,IMPORT,91722,,
-1904051589,40,GateOut,Full,IMPORT,91436,,
-30103035,40,GateOut,Full,IMPORT,90210,,
-118762841,40,GateOut,Full,IMPORT,92555,,
577989866,40,GateOut,Full,IMPORT,91609,,
1769494071,40,GateOut,Full,IMPORT,91208,,
1762739741,40,GateOut,Full,IMPORT,92531,,
-1288567528,40,GateOut,Full,IMPORT,92258,,
-2073704135,40,GateOut,Full,IMPORT,90294,,
-1906871067,40,GateOut,Full,IMPORT,90301,,
1433784286,40,GateOut,Full,IMPORT,91604,,
-148610160,40,GateOut,Full,IMPORT,91789,,
9825517,40,GateOut,Full,IMPORT,92650,,
-1182127173,20,GateOut,Full,IMPORT,93510,,
34459301,40,GateOut,Full,IMPORT,92324,,
1299346272,40,GateOut,Full,IMPORT,91311,,
-285674423,40,GateOut,Full,IMPORT,92663,,
-1302626743,40,GateOut,Full,IMPORT,91329,,
-1479006675,40,GateOut,Full,IMPORT,91772,,
1299727865,40,GateOut,Full,IMPORT,90245,,
-1516912702,40,GateOut,Full,IMPORT,91610,,
-1593624532,40,GateOut,Full,IMPORT,92240,,
1781090563,20,GateOut,Full,IMPORT,90210,,
-966947081,40,GateOut,Full,IMPORT,92865,,
-1993951589,40,GateOut,Full,IMPORT,91746,,
-1103050754,40,GateOut,Full,IMPORT,92285,,
1484747486,20,GateOut,Full,IMPORT,90041,,
-117328806,40,GateOut,Full,IMPORT,93544,,
-326259671,45,GateOut,Full,IMPORT,91191,,
-571274564,40,GateOut,Full,IMPORT,93536,,
-26384102,45,GateOut,Full,IMPORT,92521,,
-1354136194,45,GateOut,Full,IMPORT,92697,,
311408573,40,GateOut,Full,IMPORT,90101,,
493091763,40,GateOut,Full,IMPORT,91384,,
855116013,40,GateOut,Full,IMPORT,91046,,
2077705830,40,GateOut,Full,IMPORT,91767,,
-1302151814,40,GateOut,Full,IMPORT,93043,,
1530355041,45,GateOut,Full,IMPORT,91199,,
-1156192264,40,GateOut,Full,IMPORT,90702,,
-1277385202,45,GateOut,Full,IMPORT,91209,,
-411080217,40,GateOut,Full,IMPORT,91182,,
-1758900303,40,GateOut,Full,IMPORT,92593,,
-849540603,20,GateOut,Full,IMPORT,92655,,
1772925024,40,GateOut,Full,IMPORT,92679,,
1360168010,45,GateOut,Full,IMPORT,91360,,
-504181658,40,GateOut,Full,IMPORT,90706,,
1010278402,40,GateOut,Full,IMPORT,92885,,
-1718235690,45,GateOut,Full,IMPORT,92324,,
-296104853,20,GateOut,Full,IMPORT,91734,,
1622690411,40,GateOut,Full,IMPORT,90067,,
-1483875041,40,GateOut,Full,IMPORT,92282,,
1197211776,40,GateOut,Full,IMPORT,92424,,
-944004162,40,GateOut,Full,IMPORT,90304,,
111701094,40,GateOut,Full,IMPORT,90832,,
-323105683,20,GateOut,Full,IMPORT,92637,,
-1634421696,40,GateOut,Full,IMPORT,90403,,
329944761,40,GateOut,Full,IMPORT,90612,,
-289889176,40,GateOut,Full,IMPORT,92392,,
-524588471,40,GateOut,Full,IMPORT,90720,,
1089842989,40,GateOut,Full,IMPORT,92685,,
1152978875,40,GateOut,Full,IMPORT,90065,,
-109815015,20,GateOut,Full,IMPORT,90074,,
-1243900822,40,GateOut,Full,IMPORT,91209,,
-1846854243,40,GateOut,Full,IMPORT,91499,,
-1016722271,40,GateOut,Full,IMPORT,91402,,
713198921,20,GateOut,Full,IMPORT,90069,,
1642125493,40,GateOut,Full,IMPORT,91773,,
-1944237153,40,GateOut,Full,IMPORT,92253,,
-795939409,40,GateOut,Full,IMPORT,90814,,
-1127519100,20,GateOut,Full,IMPORT,90002,,
-380061047,40,GateOut,Full,IMPORT,90093,,
907385900,40,GateOut,Full,IMPORT,90027,,
-1248529186,40,GateOut,Full,IMPORT,90036,,
-1071894380,40,GateOut,Full,IMPORT,93065,,
173919007,40,GateOut,Full,IMPORT,91756,,
-288846100,40,GateOut,Full,IMPORT,92345,,
462382865,40,GateOut,Full,IMPORT,91716,,
1544099143,40,GateOut,Full,IMPORT,90292,,
289610902,40,GateOut,Full,IMPORT,92725,,
606517666,40,GateOut,Full,IMPORT,91702,,
-1990031927,40,GateOut,Full,IMPORT,92711,,
-1164021512,40,GateOut,Full,IMPORT,92415,,
-698356299,40,GateOut,Full,IMPORT,92877,,
1448199601,40,GateOut,Full,IMPORT,92318,,
1108397866,40,GateOut,Full,IMPORT,91342,,
1716572298,20,GateOut,Full,IMPORT,90311,,
1397297164,40,GateOut,Full,IMPORT,92393,,
1396609764,40,GateOut,Full,IMPORT,91797,,
-620610160,40,GateOut,Full,IMPORT,92314,,
-891291112,40,GateOut,Full,IMPORT,91896,,
-740011481,40,GateOut,Full,IMPORT,90189,,
1842949130,40,GateOut,Full,IMPORT,92549,,
1872590627,40,GateOut,Full,IMPORT,92347,,
-1089571516,40,GateOut,Full,IMPORT,91306,,
-1600193411,40,GateOut,Full,IMPORT,91724,,
-301313159,40,GateOut,Full,IMPORT,90020,,
-998556291,40,GateOut,Full,IMPORT,91750,,
-1324503395,20,GateOut,Full,IMPORT,92821,,
2121771768,20,GateOut,Full,IMPORT,90703,,
-945989814,40,GateOut,Full,IMPORT,91362,,
-1381553717,40,GateOut,Full,IMPORT,92655,,
-791708645,40,GateOut,Full,IMPORT,91221,,
45810917,40,GateOut,Full,IMPORT,92815,,
-646594550,40,GateOut,Full,IMPORT,92648,,
433782172,20,GateOut,Full,IMPORT,92570,,
158040074,40,GateOut,Full,IMPORT,91021,,
2082441425,40,GateOut,Full,IMPORT,90755,,
2055439772,40,GateOut,Full,IMPORT,90078,,
247743295,45,GateOut,Full,IMPORT,90026,,
1626679694,45,GateOut,Full,IMPORT,91023,,
-79212531,40,GateOut,Full,IMPORT,91109,,
-880425989,40,GateOut,Full,IMPORT,92503,,
-1071820949,40,GateOut,Full,IMPORT,90255,,
-1734048133,40,GateOut,Full,IMPORT,92561,,
-1252370769,40,GateOut,Full,IMPORT,91319,,
152599087,40,GateOut,Full,IMPORT,91042,,
-442670599,40,GateOut,Full,IMPORT,92276,,
-800835746,40,GateOut,Full,IMPORT,92587,,
-1122640259,40,GateOut,Full,IMPORT,92878,,
-2046176653,40,GateOut,Full,IMPORT,90671,,
-198711632,40,GateOut,Full,IMPORT,91334,,
